date,age_group,gender,disease_group_id,report_group_code,disease_group_name,case_count,has_case
2024-03-28,6-10 tuổi,Nam,72,C45-C49,U ác mạc treo và các mô mềm - Malignantneoplasms of mesothelial and soft tissue,1,1
2024-03-28,6-10 tuổi,Nam,85,C81,Bệnh Hodgkin - Hodgkin disease,1,1
2024-03-28,6-10 tuổi,Nam,87,C91-C95,Bệnh bạch cầu - Leukaemia,3,1
2024-03-28,6-10 tuổi,Nam,99,D65-D77,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",2,1
2024-03-28,6-10 tuổi,Nữ,111,"E15-E35,E58-E63,E65,E67-E84,E85,E87,E88-E89,E90","Bệnh khác về nội tiết, dinh dưỡng và chuyển hoá - Other endocrine, nutritional and metabolic disorders",1,1
2024-03-28,6-10 tuổi,Nữ,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,2,1
2024-03-28,6-10 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,1,1
2024-03-28,6-10 tuổi,Nữ,173,J35,Bệnh mạn tính của amidan và của VA - Chronic diseases of tonsils and adenoids,2,1
2024-03-28,6-10 tuổi,Nữ,176,J45-J46,Hen - Asthma,1,1
2024-03-28,6-10 tuổi,Nữ,19,H54,Giang mai bẩm sinh - Congenital syphilis,1,1
2024-03-28,6-10 tuổi,Nữ,199,L10-L99,Bệnh khác của da và mô tế bào dưới da - Other diseases of skin and subcutaneous tissue,3,1
2024-03-28,6-10 tuổi,Nữ,256,Q20-Q28,Dị tật bẩm sinh khác của bộ máy tuần hoàn - Congenital malfor-mation of the circulatory system,1,1
2024-03-28,6-10 tuổi,Nữ,259,"Q38-Q40,Q42-Q45",Dị tật bẩm sinh khác của bộ máy sinh dục tiết niệu - Other malformations of the genitourinary system,1,1
2024-03-28,6-10 tuổi,Nữ,271,S02,Vỡ xương sọ và các xương mặt - Fracture of skull and facial bones,1,1
2024-03-28,6-10 tuổi,Nữ,274,"S42,S52,S62,S82,S92,T10,T12",Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,3,1
2024-03-28,6-10 tuổi,Nữ,5,A09,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",1,1
2024-03-28,6-10 tuổi,Nữ,72,C45-C49,U ác mạc treo và các mô mềm - Malignantneoplasms of mesothelial and soft tissue,1,1
2024-03-28,6-10 tuổi,Nữ,87,C91-C95,Bệnh bạch cầu - Leukaemia,1,1
2024-03-28,6-10 tuổi,Nữ,98,D51-D64,Thiếu máu khác - Other anaemias,2,1
2024-03-28,Dưới 1 tuổi,Nam,124,G40-G41,Động kinh - Epilepsy,1,1
2024-03-28,Dưới 1 tuổi,Nam,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,1,1
2024-03-28,Dưới 1 tuổi,Nam,166,J04,"Viêm thanh, khí quản cấp - Acute laryngitis and tracheitis",1,1
2024-03-28,Dưới 1 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,9,1
2024-03-28,Dưới 1 tuổi,Nam,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,6,1
2024-03-28,Dưới 1 tuổi,Nam,174,J36-J39,Bệnh khác đường hô hấp trên - Other diseases of upper respiratory tract,1,1
2024-03-28,Dưới 1 tuổi,Nam,198,L00-L08,Bệnh nhiễm khuẩn da và mô tế bào dưới da - Infections of skin and subcutaneous tissue,1,1
2024-03-28,Dưới 1 tuổi,Nam,253,"P08,P29,P50-P54,P56-P96",Tổn thương khác có nguồn gốc trong thời kỳ chu sinh - Other conditions originating in the perinatal period,1,1
2024-03-28,Dưới 1 tuổi,Nam,256,Q20-Q28,Dị tật bẩm sinh khác của bộ máy tuần hoàn - Congenital malfor-mation of the circulatory system,1,1
2024-03-28,Dưới 1 tuổi,Nam,259,"Q38-Q40,Q42-Q45",Dị tật bẩm sinh khác của bộ máy sinh dục tiết niệu - Other malformations of the genitourinary system,2,1
2024-03-28,Dưới 1 tuổi,Nam,261,"Q50-Q52,Q54-Q64",Dị dạng bẩm sinh của bộ máy sinh dục tiết niệu - Congenital malformations of genital organs,2,1
2024-03-28,Dưới 1 tuổi,Nam,5,A09,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",2,1
2024-03-28,Dưới 1 tuổi,Nam,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,3,1
2024-03-28,Dưới 1 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,8,1
2024-03-28,Dưới 1 tuổi,Nữ,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,3,1
2024-03-28,Dưới 1 tuổi,Nữ,217,"N25-N29,N31-N39",Bệnh khác của bộ máy tiết niệu - Other diseases of the urnary system,2,1
2024-03-28,Dưới 1 tuổi,Nữ,246,P05-P07,"Thai chậm phát triển, suy dinh dưỡng, rối loạn gắn liền với thai nghén và cân nặng không đủ khi sinh - Slow fetal growth, fetal malnutrition and disorders related to short gestation and low birth weight",1,1
2024-03-28,Dưới 1 tuổi,Nữ,259,"Q38-Q40,Q42-Q45",Dị tật bẩm sinh khác của bộ máy sinh dục tiết niệu - Other malformations of the genitourinary system,4,1
2024-03-28,Dưới 1 tuổi,Nữ,270,"R00-R09,R11-R49,R51-R53,R55-R99","Các triệu chứng, dấu hiệu và kết quả bất thường về khám lâm sàng và xét nghiệm khác, chưa xếp ở chỗ khác - Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",1,1
2024-03-28,Dưới 1 tuổi,Nữ,41,"A81,A87-A89,B03-B04,B07-B09,B25,B27-B34",Bệnh virut khác - Other viral diseases,2,1
2024-03-28,Trên 15 tuổi,Nữ,96,"D00-D05,D07-D21,D26,D28-D29,D31-D32,D34-D48","U khác insitu, lành tính và các u tiến triển không chắc chắn hoặc chưa rõ - Other insitus and benign neoplasms and neoplasms of uncertain or unknown behaviour",1,1
2024-03-29,1-5 tuổi,Nam,120,G00-G09,Viêm hệ thần kinh trung ương - Inflamatory diseases of the central nervous system,1,1
2024-03-29,1-5 tuổi,Nam,150,I44-I49,Rối loạn dẫn truyền và loạn nhịp tim - Conduction disorders and cardiac arrhythymias,1,1
2024-03-29,1-5 tuổi,Nam,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,3,1
2024-03-29,1-5 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,3,1
2024-03-29,1-5 tuổi,Nam,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,1,1
2024-03-29,1-5 tuổi,Nam,173,J35,Bệnh mạn tính của amidan và của VA - Chronic diseases of tonsils and adenoids,2,1
2024-03-29,1-5 tuổi,Nam,176,J45-J46,Hen - Asthma,1,1
2024-03-29,1-5 tuổi,Nam,182,K09-K14,"Bệnh khác của khoang miệng, tuyến nước bọt và hàm - Other diseases of the oral cavity, salivary glands and jaws",1,1
2024-03-29,1-5 tuổi,Nam,187,K40,Thoát vị bẹn - Inguinal hernia,2,1
2024-03-29,1-5 tuổi,Nam,190,K56,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",1,1
2024-03-29,1-5 tuổi,Nam,199,L10-L99,Bệnh khác của da và mô tế bào dưới da - Other diseases of skin and subcutaneous tissue,2,1
2024-03-29,1-5 tuổi,Nam,207,M60-M79,Tổn thương các mô mềm - Soft tissue disorders,1,1
2024-03-29,1-5 tuổi,Nam,217,"N25-N29,N31-N39",Bệnh khác của bộ máy tiết niệu - Other diseases of the urnary system,1,1
2024-03-29,1-5 tuổi,Nam,221,N47,"Thừa bao qui đầu, hẹp và nghẹt bao qui đầu - Redundant prepuce, phimosis and paraphimosis",2,1
2024-03-29,1-5 tuổi,Nam,253,"P08,P29,P50-P54,P56-P96",Tổn thương khác có nguồn gốc trong thời kỳ chu sinh - Other conditions originating in the perinatal period,4,1
2024-03-29,1-5 tuổi,Nam,259,"Q38-Q40,Q42-Q45",Dị tật bẩm sinh khác của bộ máy sinh dục tiết niệu - Other malformations of the genitourinary system,2,1
2024-03-29,1-5 tuổi,Nam,265,"Q10-Q18,Q30-Q34,Q80-Q89",Dị dạng bẩm sinh khác - Other congenital malformations,1,1
2024-03-29,1-5 tuổi,Nam,270,"R00-R09,R11-R49,R51-R53,R55-R99","Các triệu chứng, dấu hiệu và kết quả bất thường về khám lâm sàng và xét nghiệm khác, chưa xếp ở chỗ khác - Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",2,1
2024-03-29,1-5 tuổi,Nam,274,"S42,S52,S62,S82,S92,T10,T12",Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,1,1
2024-03-29,1-5 tuổi,Nam,281,"S00-S01,S04,S09-S11,S14-S16,S19-S21,S24-S25,S29-S31,S34-S35,S39-S41,S44-S46,S49-S51,S54-S56,S59-S61,S64-S66,S69-S71,S74-S76,S79-S81,S84-S86,S89-S91,S94-S96,S99-T01,T06-T07,T09,T13-T14","Các tổn thương khác do chấn thương xác định và ở nhiều nơi - Other injuries of specified, unspecified and multiple body regions",1,1
2024-03-29,1-5 tuổi,Nam,41,"A81,A87-A89,B03-B04,B07-B09,B25,B27-B34",Bệnh virut khác - Other viral diseases,3,1
2024-03-29,1-5 tuổi,Nam,5,A09,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",3,1
2024-03-29,1-5 tuổi,Nam,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,1,1
2024-03-29,1-5 tuổi,Nam,96,"D00-D05,D07-D21,D26,D28-D29,D31-D32,D34-D48","U khác insitu, lành tính và các u tiến triển không chắc chắn hoặc chưa rõ - Other insitus and benign neoplasms and neoplasms of uncertain or unknown behaviour",1,1
2024-03-29,1-5 tuổi,Nữ,124,G40-G41,Động kinh - Epilepsy,1,1
2024-03-29,1-5 tuổi,Nữ,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,3,1
2024-03-29,1-5 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,3,1
2024-03-29,1-5 tuổi,Nữ,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,1,1
2024-03-29,1-5 tuổi,Nữ,176,J45-J46,Hen - Asthma,1,1
2024-03-29,1-5 tuổi,Nữ,182,K09-K14,"Bệnh khác của khoang miệng, tuyến nước bọt và hàm - Other diseases of the oral cavity, salivary glands and jaws",1,1
2024-03-29,1-5 tuổi,Nữ,185,"K20-K23,K28,K30-K31","Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",1,1
2024-03-29,1-5 tuổi,Nữ,187,K40,Thoát vị bẹn - Inguinal hernia,2,1
2024-03-29,1-5 tuổi,Nữ,194,K71-K77,Các bệnh khác của gan - Other diseases of liver,1,1
2024-03-29,1-5 tuổi,Nữ,198,L00-L08,Bệnh nhiễm khuẩn da và mô tế bào dưới da - Infections of skin and subcutaneous tissue,1,1
2024-03-29,1-5 tuổi,Nữ,204,M30-M36,Bệnh của hệ thống tổ chức liên kết - Systematic connective tissue disorders,1,1
2024-03-29,1-5 tuổi,Nữ,259,"Q38-Q40,Q42-Q45",Dị tật bẩm sinh khác của bộ máy sinh dục tiết niệu - Other malformations of the genitourinary system,1,1
2024-03-29,1-5 tuổi,Nữ,274,"S42,S52,S62,S82,S92,T10,T12",Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,1,1
2024-03-29,1-5 tuổi,Nữ,32,"A90-A94,A96-A99",Sốt virut khác do tiết túc truyền và sốt virus xuất huyết - Other arthropod,1,1
2024-03-29,1-5 tuổi,Nữ,5,A09,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",6,1
2024-03-29,11-15 tuổi,Nam,124,G40-G41,Động kinh - Epilepsy,1,1
2024-03-29,11-15 tuổi,Nam,145,I10,Tăng huyết áp nguyên phát - Essential (primary) hypertension,1,1
2024-03-29,11-15 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,1,1
2024-03-29,11-15 tuổi,Nam,189,K50-K51,Bệnh Crohn (viêm ruột non từng vùng) và viêm loét đại tràng - Crohn’s disease and ulcerative colitis,1,1
2024-03-29,11-15 tuổi,Nam,212,N02-N08,Bệnh cầu thận khác - Other glomerular diseases,1,1
2024-03-29,11-15 tuổi,Nam,270,"R00-R09,R11-R49,R51-R53,R55-R99","Các triệu chứng, dấu hiệu và kết quả bất thường về khám lâm sàng và xét nghiệm khác, chưa xếp ở chỗ khác - Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",1,1
2024-03-29,11-15 tuổi,Nam,278,S06,Thương tổn do chấn thương trong sọ - Intracranial injury,1,1
2024-03-29,11-15 tuổi,Nam,296,X20-X29,Tai nạn do tiếp xúc với động vật và cây độc - Contact with venomous animals and plants,1,1
2024-03-29,11-15 tuổi,Nam,5,A09,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",1,1
2024-03-29,11-15 tuổi,Nam,95,D33,U lành não và các phần khác của hệ thần kinh trung ương - Benign neoplasm of brain and other parts of central nervous system,1,1
2024-03-29,11-15 tuổi,Nữ,104,E10-E14,Đái tháo đường - Diabetes mellitus.,1,1
2024-03-29,11-15 tuổi,Nữ,124,G40-G41,Động kinh - Epilepsy,1,1
2024-03-29,11-15 tuổi,Nữ,129,"G10-G14,G21-G26,G31-G32,G36-G37,G46-G47,G60-G73,G90-G99",Bệnh khác của hệ thần kinh - Other diseases of the nervous system,1,1
2024-03-29,11-15 tuổi,Nữ,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,1,1
2024-03-29,11-15 tuổi,Nữ,186,K35-K38,Bệnh của ruột thừa - Diseases of appendix,1,1
2024-03-29,11-15 tuổi,Nữ,212,N02-N08,Bệnh cầu thận khác - Other glomerular diseases,3,1
2024-03-29,11-15 tuổi,Nữ,217,"N25-N29,N31-N39",Bệnh khác của bộ máy tiết niệu - Other diseases of the urnary system,1,1
2024-03-29,11-15 tuổi,Nữ,270,"R00-R09,R11-R49,R51-R53,R55-R99","Các triệu chứng, dấu hiệu và kết quả bất thường về khám lâm sàng và xét nghiệm khác, chưa xếp ở chỗ khác - Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",1,1
2024-03-29,6-10 tuổi,Nam,124,G40-G41,Động kinh - Epilepsy,1,1
2024-03-29,6-10 tuổi,Nam,156,I65-I69,Bệnh mạch máu não khác - Other cerebrovascular diseases,1,1
2024-03-29,6-10 tuổi,Nam,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,2,1
2024-03-29,6-10 tuổi,Nam,167,"J00-J01,J05-J06",Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,1,1
2024-03-29,6-10 tuổi,Nam,173,J35,Bệnh mạn tính của amidan và của VA - Chronic diseases of tonsils and adenoids,5,1
2024-03-29,6-10 tuổi,Nam,187,K40,Thoát vị bẹn - Inguinal hernia,2,1
2024-03-29,6-10 tuổi,Nam,190,K56,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",1,1
2024-03-29,6-10 tuổi,Nam,199,L10-L99,Bệnh khác của da và mô tế bào dưới da - Other diseases of skin and subcutaneous tissue,1,1
2024-03-29,6-10 tuổi,Nam,200,M05-M14,"Viêm khớp dạng thấp và viêm khớp khác - Rheumatoid arthritis, other inflamatory polyarthropaties",1,1
2024-03-29,6-10 tuổi,Nam,207,M60-M79,Tổn thương các mô mềm - Soft tissue disorders,1,1
2024-03-29,6-10 tuổi,Nam,259,"Q38-Q40,Q42-Q45",Dị tật bẩm sinh khác của bộ máy sinh dục tiết niệu - Other malformations of the genitourinary system,3,1
2024-03-29,6-10 tuổi,Nam,265,"Q10-Q18,Q30-Q34,Q80-Q89",Dị dạng bẩm sinh khác - Other congenital malformations,1,1
2024-03-29,6-10 tuổi,Nam,274,"S42,S52,S62,S82,S92,T10,T12",Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,2,1
2024-03-29,6-10 tuổi,Nam,5,A09,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",2,1
2024-03-29,6-10 tuổi,Nam,69,C40-C41,U ác xương và sụn khớp - Malignant neoplasms of bone and articular cartilage,1,1
2024-03-29,6-10 tuổi,Nam,87,C91-C95,Bệnh bạch cầu - Leukaemia,1,1
2024-03-29,6-10 tuổi,Nam,96,"D00-D05,D07-D21,D26,D28-D29,D31-D32,D34-D48","U khác insitu, lành tính và các u tiến triển không chắc chắn hoặc chưa rõ - Other insitus and benign neoplasms and neoplasms of uncertain or unknown behaviour",1,1
2024-03-29,6-10 tuổi,Nam,99,D65-D77,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",2,1
2024-03-29,6-10 tuổi,Nữ,120,G00-G09,Viêm hệ thần kinh trung ương - Inflamatory diseases of the central nervous system,2,1
2024-03-29,6-10 tuổi,Nữ,124,G40-G41,Động kinh - Epilepsy,1,1
2024-03-29,6-10 tuổi,Nữ,129,"G10-G14,G21-G26,G31-G32,G36-G37,G46-G47,G60-G73,G90-G99",Bệnh khác của hệ thần kinh - Other diseases of the nervous system,1,1
2024-03-29,6-10 tuổi,Nữ,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,1,1
2024-03-29,6-10 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,1,1
2024-03-29,6-10 tuổi,Nữ,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,1,1
2024-03-29,6-10 tuổi,Nữ,173,J35,Bệnh mạn tính của amidan và của VA - Chronic diseases of tonsils and adenoids,2,1
2024-03-29,6-10 tuổi,Nữ,183,K25-K27,Loét dạ dày và tá tràng - Gastric and duodenal ulcer,1,1
2024-03-29,6-10 tuổi,Nữ,185,"K20-K23,K28,K30-K31","Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",2,1
2024-03-29,6-10 tuổi,Nữ,212,N02-N08,Bệnh cầu thận khác - Other glomerular diseases,1,1
2024-03-29,6-10 tuổi,Nữ,287,"T33-T35,T66-T73,T75-T78",Hậu quả của các nguyên nhân bên ngoài khác và không xác định - Other and unspecified effects of external causes,1,1
2024-03-29,6-10 tuổi,Nữ,96,"D00-D05,D07-D21,D26,D28-D29,D31-D32,D34-D48","U khác insitu, lành tính và các u tiến triển không chắc chắn hoặc chưa rõ - Other insitus and benign neoplasms and neoplasms of uncertain or unknown behaviour",1,1
2024-03-29,6-10 tuổi,Nữ,99,D65-D77,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",3,1
2024-03-29,Dưới 1 tuổi,Nam,103,"E03-E04,E06-E07",Tổn thương khác của tuyến giáp - Other disorders of thyroid.,1,1
2024-03-29,Dưới 1 tuổi,Nam,111,"E15-E35,E58-E63,E65,E67-E84,E85,E87,E88-E89,E90","Bệnh khác về nội tiết, dinh dưỡng và chuyển hoá - Other endocrine, nutritional and metabolic disorders",1,1
2024-03-29,Dưới 1 tuổi,Nam,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,1,1
2024-03-29,Dưới 1 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,3,1
2024-03-29,Dưới 1 tuổi,Nam,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,2,1
2024-03-29,Dưới 1 tuổi,Nam,185,"K20-K23,K28,K30-K31","Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",1,1
2024-03-29,Dưới 1 tuổi,Nam,194,K71-K77,Các bệnh khác của gan - Other diseases of liver,1,1
2024-03-29,Dưới 1 tuổi,Nam,217,"N25-N29,N31-N39",Bệnh khác của bộ máy tiết niệu - Other diseases of the urnary system,1,1
2024-03-29,Dưới 1 tuổi,Nam,250,P35-P37,Nhiễm khuẩn và kí sinh vật bẩm sinh - Congenital infectious and parasitic diseases,1,1
2024-03-29,Dưới 1 tuổi,Nam,253,"P08,P29,P50-P54,P56-P96",Tổn thương khác có nguồn gốc trong thời kỳ chu sinh - Other conditions originating in the perinatal period,2,1
2024-03-29,Dưới 1 tuổi,Nam,256,Q20-Q28,Dị tật bẩm sinh khác của bộ máy tuần hoàn - Congenital malfor-mation of the circulatory system,1,1
2024-03-29,Dưới 1 tuổi,Nam,259,"Q38-Q40,Q42-Q45",Dị tật bẩm sinh khác của bộ máy sinh dục tiết niệu - Other malformations of the genitourinary system,3,1
2024-03-29,Dưới 1 tuổi,Nam,260,Q53,Tinh hoàn lạc chỗ - Undescended testicle,1,1
2024-03-29,Dưới 1 tuổi,Nam,268,R50,Sốt không rõ nguyên nhân - Fever of unknown origin,1,1
2024-03-29,Dưới 1 tuổi,Nam,287,"T33-T35,T66-T73,T75-T78",Hậu quả của các nguyên nhân bên ngoài khác và không xác định - Other and unspecified effects of external causes,1,1
2024-03-29,Dưới 1 tuổi,Nam,41,"A81,A87-A89,B03-B04,B07-B09,B25,B27-B34",Bệnh virut khác - Other viral diseases,1,1
2024-03-29,Dưới 1 tuổi,Nữ,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,2,1
2024-03-29,Dưới 1 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,6,1
2024-03-29,Dưới 1 tuổi,Nữ,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,2,1
2024-03-29,Dưới 1 tuổi,Nữ,185,"K20-K23,K28,K30-K31","Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",1,1
2024-03-29,Dưới 1 tuổi,Nữ,190,K56,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",1,1
2024-03-29,Dưới 1 tuổi,Nữ,250,P35-P37,Nhiễm khuẩn và kí sinh vật bẩm sinh - Congenital infectious and parasitic diseases,2,1
2024-03-29,Dưới 1 tuổi,Nữ,261,"Q50-Q52,Q54-Q64",Dị dạng bẩm sinh của bộ máy sinh dục tiết niệu - Congenital malformations of genital organs,1,1
2024-03-29,Dưới 1 tuổi,Nữ,41,"A81,A87-A89,B03-B04,B07-B09,B25,B27-B34",Bệnh virut khác - Other viral diseases,2,1
2024-03-29,Dưới 1 tuổi,Nữ,5,A09,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",1,1
2024-03-29,Dưới 1 tuổi,Nữ,72,C45-C49,U ác mạc treo và các mô mềm - Malignantneoplasms of mesothelial and soft tissue,1,1
2024-03-29,Trên 15 tuổi,Nam,111,"E15-E35,E58-E63,E65,E67-E84,E85,E87,E88-E89,E90","Bệnh khác về nội tiết, dinh dưỡng và chuyển hoá - Other endocrine, nutritional and metabolic disorders",1,1
2024-03-29,Trên 15 tuổi,Nữ,271,S02,Vỡ xương sọ và các xương mặt - Fracture of skull and facial bones,1,1
2024-03-30,1-5 tuổi,Nam,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,3,1
2024-03-30,1-5 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,6,1
2024-03-30,1-5 tuổi,Nam,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,1,1
2024-03-30,1-5 tuổi,Nam,173,J35,Bệnh mạn tính của amidan và của VA - Chronic diseases of tonsils and adenoids,2,1
2024-03-30,1-5 tuổi,Nam,176,J45-J46,Hen - Asthma,3,1
2024-03-30,1-5 tuổi,Nam,190,K56,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",2,1
2024-03-30,1-5 tuổi,Nam,198,L00-L08,Bệnh nhiễm khuẩn da và mô tế bào dưới da - Infections of skin and subcutaneous tissue,1,1
2024-03-30,1-5 tuổi,Nam,221,N47,"Thừa bao qui đầu, hẹp và nghẹt bao qui đầu - Redundant prepuce, phimosis and paraphimosis",2,1
2024-03-30,1-5 tuổi,Nam,259,"Q38-Q40,Q42-Q45",Dị tật bẩm sinh khác của bộ máy sinh dục tiết niệu - Other malformations of the genitourinary system,1,1
2024-03-30,1-5 tuổi,Nam,261,"Q50-Q52,Q54-Q64",Dị dạng bẩm sinh của bộ máy sinh dục tiết niệu - Congenital malformations of genital organs,1,1
2024-03-30,1-5 tuổi,Nam,264,Q67-Q79,Dị dạng bẩm sinh khác của hệ xương và cơ - Other congenital malformations and deformations of the musculo skeletal system,1,1
2024-03-30,1-5 tuổi,Nam,265,"Q10-Q18,Q30-Q34,Q80-Q89",Dị dạng bẩm sinh khác - Other congenital malformations,1,1
2024-03-30,1-5 tuổi,Nam,270,"R00-R09,R11-R49,R51-R53,R55-R99","Các triệu chứng, dấu hiệu và kết quả bất thường về khám lâm sàng và xét nghiệm khác, chưa xếp ở chỗ khác - Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",1,1
2024-03-30,1-5 tuổi,Nam,288,T79-T88,"Một số biến chứng sớm của chấn thương, của chăm sóc ngoại khoa và y học, chưa xếp ở nơi khác - Certain early complications of trauma and complications of surgical and medical care, not elsewhere classified",1,1
2024-03-30,1-5 tuổi,Nam,32,"A90-A94,A96-A99",Sốt virut khác do tiết túc truyền và sốt virus xuất huyết - Other arthropod,1,1
2024-03-30,1-5 tuổi,Nam,5,A09,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",2,1
2024-03-30,1-5 tuổi,Nam,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,4,1
2024-03-30,1-5 tuổi,Nam,98,D51-D64,Thiếu máu khác - Other anaemias,1,1
2024-03-30,1-5 tuổi,Nữ,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,4,1
2024-03-30,1-5 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,4,1
2024-03-30,1-5 tuổi,Nữ,173,J35,Bệnh mạn tính của amidan và của VA - Chronic diseases of tonsils and adenoids,1,1
2024-03-30,1-5 tuổi,Nữ,182,K09-K14,"Bệnh khác của khoang miệng, tuyến nước bọt và hàm - Other diseases of the oral cavity, salivary glands and jaws",2,1
2024-03-30,1-5 tuổi,Nữ,190,K56,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",4,1
2024-03-30,1-5 tuổi,Nữ,198,L00-L08,Bệnh nhiễm khuẩn da và mô tế bào dưới da - Infections of skin and subcutaneous tissue,1,1
